date,y_true,arima_pred,lstm_pred,arima_pred_cal,lstm_pred_cal
2025-11-12,-0.0207311071883271,0.001336940121109,-0.0325067639350891,0.0022936822307695138,-0.0353095867827066
2025-11-13,-0.068752410710184,0.0013254564267001,-0.032750092446804,0.002282198536360614,-0.0355529152944215
2025-11-14,0.0058536662419435,0.0013009796844346,-0.0322984084486961,0.0022577217940951137,-0.0351012312963136
2025-11-17,0.0112387160894158,0.00130053984126,-0.0319014191627502,0.0022572819509205136,-0.0347042420103677
2025-11-18,-0.0189348962816566,0.0112387160894158,-0.0315099768340587,0.012195458199076314,-0.0343127996816762
2025-11-19,0.0068054265623915,0.0012971896098332,-0.0312864147126674,0.0022539317194937136,-0.0340892375602849
2025-11-20,-0.021922199285516,0.001297208695533,-0.0313758701086044,0.0022539508051935137,-0.034178692956221904
2025-11-21,-0.0105301985585839,0.0012946633693744,-0.0313697382807731,0.002251405479034914,-0.0341725611283906
2025-11-24,0.0660172720981133,0.0012886231161951,-0.0313150733709335,0.0022453652258556138,-0.034117896218551
2025-11-25,0.0038701286542188,0.0013084412078448,-0.0314558781683445,0.0022651833175053137,-0.034258701015962
2025-11-26,0.0169747872203798,0.0013085504577763,-0.0316642150282859,0.002265292567436814,-0.0344670378759034
2025-11-28,0.0083806194747761,0.0013152290230255,-0.0321622118353843,0.0022719711326860135,-0.0349650346830018
2025-12-01,-6.973946212429638e-05,0.0013155589049581,-0.0328956805169582,0.0022723010146186136,-0.0356985033645757
2025-12-02,-0.0020945908399214,0.0013164149621933,-0.0333458632230758,0.0022731570718538137,-0.0361486860706933
2025-12-03,0.0399605677377001,0.0013163750087642,-0.0337774120271205,0.0022731171184247135,-0.036580234874738
2025-12-04,0.0172871673085559,0.0013305479463294,-0.0340513810515403,0.002287290055989914,-0.0368542038991578
2025-12-05,0.0010335035967345,0.0013353411709172,-0.0343854092061519,0.0022920832805777137,-0.0371882320537694
2025-12-08,-0.0344777239085596,0.0013354424532505,-0.0348268002271652,0.002292184562911014,-0.0376296230747827
2025-12-09,0.0126365668069148,0.0013292707565313,-0.0349977724254131,0.002286012866191814,-0.0378005952730306
2025-12-10,0.0140083899437906,0.0013287476687016,-0.0352663099765777,0.002285489778362114,-0.038069132824195204
2025-12-11,-0.010152139695978,0.0013311012961118,-0.0354374200105667,0.0022878434057723137,-0.0382402428581842
2025-12-12,0.0266505295784877,0.0013307660951006,-0.0355813577771186,0.002287508204761114,-0.0383841806247361
2025-12-15,0.0350041759301564,0.0013369878788198,-0.0355038605630397,0.0022937299884803137,-0.038306683410657204
2025-12-16,0.0301932555146891,0.0013497448837022,-0.0354250930249691,0.0023064869933627137,-0.0382279158725866
2025-12-17,-0.0472746042948735,0.0301932555146891,-0.0353145785629749,0.031149997624349612,-0.0381174014105924
2025-12-18,0.0338965270109126,0.0013421495134406,-0.0352017655968666,0.002298891623101114,-0.0380045884444841
2025-12-19,-0.0044993863680717,0.0013546259396102,-0.0353235974907875,0.0023113680492707137,-0.038126420338405
2025-12-22,0.0155272027571093,0.0013543224277753,-0.0352336578071117,0.0023110645374358136,-0.0380364806547292
2025-12-23,-0.006507353223947,0.0013565530502159,-0.0354385562241077,0.0023132951598764137,-0.0382413790717252
2025-12-24,-0.0003295782832779,0.0013563362756091,-0.0357195399701595,0.0023130783852696136,-0.038522362817777
2025-12-26,-0.0212585515245873,0.0013550855352447,-0.0361130163073539,0.0023118276449052137,-0.0389158391549714
2025-12-29,-0.0332711229349129,0.0013537528520368,-0.0362776592373847,0.0023104949616973135,-0.0390804820850022
2025-12-30,-0.0113997360217741,0.0013315043148736,-0.0362228937447071,0.0022882464245341134,-0.0390257165923246
2025-12-31,-0.0104187006411073,0.001331085626866,-0.036142636090517,0.0022878277365265135,-0.0389454589381345
2026-01-02,-0.0262464379180213,0.0013272925908125,-0.0360190495848655,0.0022840347004730137,-0.038821872432483
2026-01-05,0.0305731227434415,0.001320283022162,-0.0356477461755275,0.002277025131822514,-0.038450569023145004
